TransactionID,ClientID,ChannelID,Amount,PaymentMethod,PaymentDate,Month
TXN02138,4,3,9261.6,PayNow,2024-01-06,Jan 2024
TXN02139,6,1,8788.2,Bank Transfer,2024-04-09,Apr 2024
TXN02140,2,5,5965.88,PayNow,2024-03-14,Mar 2024
TXN02141,1,5,7126.42,Credit Card,2024-04-12,Apr 2024
TXN02142,8,3,6705.7,Credit Card,2024-05-29,May 2024
TXN02143,7,3,2404.86,Credit Card,2024-03-27,Mar 2024
TXN02144,4,5,8259.24,PayNow,2024-02-05,Feb 2024
TXN02145,4,4,1192.66,Credit Card,2024-01-16,Jan 2024
TXN02146,2,4,6182.4,Credit Card,2024-03-29,Mar 2024
TXN02147,8,2,3069.83,Credit Card,2024-05-21,May 2024
TXN02148,1,4,5322.24,PayNow,2024-01-27,Jan 2024
TXN02149,8,3,7924.65,Bank Transfer,2024-04-20,Apr 2024
TXN02150,1,1,7849.33,Bank Transfer,2024-01-06,Jan 2024
TXN02151,7,1,5748.71,Credit Card,2024-05-16,May 2024
TXN02152,7,2,4582.33,PayPal,2024-04-09,Apr 2024
TXN02153,3,1,4660.55,PayNow,2024-05-20,May 2024
TXN02154,4,3,4646.99,Credit Card,2024-03-31,Mar 2024
TXN02155,4,1,6091.87,Bank Transfer,2024-03-01,Mar 2024
TXN02156,1,1,8795.93,Bank Transfer,2024-04-15,Apr 2024
TXN02157,2,1,1703.8,Bank Transfer,2024-01-15,Jan 2024
TXN02158,1,3,3821.84,Bank Transfer,2024-03-13,Mar 2024
TXN02159,3,5,4279.28,Credit Card,2024-03-15,Mar 2024
TXN02160,2,3,9414.52,Bank Transfer,2024-01-20,Jan 2024
TXN02161,6,2,4713.65,PayNow,2024-05-06,May 2024
TXN02162,5,2,5505.02,PayNow,2024-04-03,Apr 2024
TXN02163,2,1,3793.04,PayPal,2024-03-22,Mar 2024
TXN02164,5,1,2433.77,Bank Transfer,2024-05-04,May 2024
TXN02165,4,3,7548.13,Bank Transfer,2024-05-13,May 2024
TXN02166,6,2,840.74,Bank Transfer,2024-02-01,Feb 2024
TXN02167,8,1,702.25,Credit Card,2024-04-22,Apr 2024
TXN02168,5,5,4149.68,Credit Card,2024-03-10,Mar 2024
TXN02169,5,5,4147.39,Credit Card,2024-01-16,Jan 2024
TXN02170,7,4,921.95,Bank Transfer,2024-04-07,Apr 2024
TXN02171,3,4,5558.67,PayNow,2024-04-07,Apr 2024
TXN02172,6,1,9145.51,PayNow,2024-01-09,Jan 2024
TXN02173,4,1,3738.97,PayPal,2024-03-08,Mar 2024
TXN02174,1,1,5756.29,PayNow,2024-04-19,Apr 2024
TXN02175,8,4,5939.72,PayNow,2024-05-16,May 2024
TXN02176,7,4,7583.52,Bank Transfer,2024-02-11,Feb 2024
TXN02177,1,3,8096.09,PayNow,2024-02-03,Feb 2024
TXN02178,4,5,3310.34,PayPal,2024-01-22,Jan 2024
TXN02179,5,3,3053.1,PayNow,2024-01-10,Jan 2024
TXN02180,2,3,5900.19,PayNow,2024-01-04,Jan 2024
TXN02181,3,4,4895.88,PayPal,2024-03-08,Mar 2024
TXN02182,8,1,9675.91,PayPal,2024-01-03,Jan 2024
TXN02183,4,4,1056.56,Credit Card,2024-05-22,May 2024
TXN02184,6,1,4684.18,PayNow,2024-03-11,Mar 2024
TXN02185,5,4,1708.61,Bank Transfer,2024-03-11,Mar 2024
TXN02186,1,2,1587.24,Credit Card,2024-02-07,Feb 2024
TXN02187,8,5,3514.68,Bank Transfer,2024-02-17,Feb 2024
TXN02188,5,3,653.12,PayNow,2024-01-16,Jan 2024
TXN02189,1,5,2729.62,Credit Card,2024-05-18,May 2024
TXN02190,8,1,5354.84,Bank Transfer,2024-01-20,Jan 2024
TXN02191,6,5,4027.91,PayPal,2024-02-22,Feb 2024
TXN02192,7,3,1859.26,PayNow,2024-01-19,Jan 2024
TXN02193,6,4,9025.23,PayNow,2024-04-02,Apr 2024
TXN02194,5,5,796.0,PayNow,2024-04-30,Apr 2024
TXN02195,5,2,9162.79,Credit Card,2024-01-12,Jan 2024
TXN02196,4,3,5352.56,PayNow,2024-01-28,Jan 2024
TXN02197,7,5,809.7,Bank Transfer,2024-02-25,Feb 2024
TXN02198,2,1,9606.94,Bank Transfer,2024-04-07,Apr 2024
TXN02199,7,5,7463.93,Credit Card,2024-05-24,May 2024
TXN02200,8,3,3057.24,PayNow,2024-04-30,Apr 2024
TXN02201,6,2,8090.56,PayNow,2024-03-03,Mar 2024
TXN02202,8,3,7607.79,Credit Card,2024-02-29,Feb 2024
TXN02203,8,4,3937.87,PayNow,2024-03-02,Mar 2024
TXN02204,2,3,6706.63,Bank Transfer,2024-05-23,May 2024
TXN02205,7,2,5908.75,Bank Transfer,2024-04-24,Apr 2024
TXN02206,4,4,6904.0,Bank Transfer,2024-05-17,May 2024
TXN02207,5,3,3481.52,Credit Card,2024-03-07,Mar 2024
TXN02208,7,5,9840.85,PayPal,2024-04-14,Apr 2024
TXN02209,3,4,647.37,Credit Card,2024-02-20,Feb 2024
TXN02210,5,5,7258.13,PayPal,2024-04-17,Apr 2024
TXN02211,3,1,8421.66,Credit Card,2024-01-26,Jan 2024
TXN02212,2,2,5391.52,PayPal,2024-02-12,Feb 2024
TXN02213,6,2,4322.02,Bank Transfer,2024-04-18,Apr 2024
TXN02214,2,3,9025.55,PayNow,2024-03-16,Mar 2024
TXN02215,1,1,7518.11,PayNow,2024-01-28,Jan 2024
TXN02216,7,4,7536.63,PayPal,2024-04-24,Apr 2024
TXN02217,8,2,7467.71,Credit Card,2024-03-15,Mar 2024
TXN02218,1,5,6133.96,PayPal,2024-02-08,Feb 2024
TXN02219,6,4,2178.86,PayNow,2024-04-07,Apr 2024
TXN02220,4,3,5186.29,Credit Card,2024-01-25,Jan 2024
TXN02221,7,3,3566.6,PayNow,2024-05-24,May 2024
TXN02222,3,1,8232.88,Bank Transfer,2024-02-15,Feb 2024
TXN02223,5,5,8856.05,PayNow,2024-04-20,Apr 2024
TXN02224,6,3,2073.13,PayNow,2024-01-26,Jan 2024
TXN02225,8,4,2624.52,Bank Transfer,2024-03-11,Mar 2024
TXN02226,5,5,7657.95,Bank Transfer,2024-03-14,Mar 2024
TXN02227,3,1,2465.01,Bank Transfer,2024-03-12,Mar 2024
TXN02228,1,5,5610.2,Bank Transfer,2024-01-08,Jan 2024
TXN02229,8,1,4010.64,PayNow,2024-01-02,Jan 2024
TXN02230,7,4,5448.49,PayPal,2024-05-26,May 2024
TXN02231,2,1,4721.85,PayPal,2024-03-16,Mar 2024
TXN02232,5,1,8712.78,PayNow,2024-05-06,May 2024
TXN02233,6,1,7570.64,Bank Transfer,2024-01-30,Jan 2024
TXN02234,6,2,5317.07,PayNow,2024-01-20,Jan 2024
TXN02235,2,3,8976.59,Credit Card,2024-04-26,Apr 2024
TXN02236,2,5,3516.51,Credit Card,2024-04-20,Apr 2024
TXN02237,4,2,6070.26,Bank Transfer,2024-01-03,Jan 2024
TXN02238,5,4,1938.61,Bank Transfer,2024-02-20,Feb 2024
TXN02239,5,2,2386.44,Credit Card,2024-05-07,May 2024
TXN02240,4,1,4626.03,PayPal,2024-05-12,May 2024
TXN02241,4,2,868.72,PayNow,2024-05-22,May 2024
TXN02242,4,3,5100.21,Bank Transfer,2024-04-07,Apr 2024
TXN02243,4,3,6845.77,PayPal,2024-03-17,Mar 2024
TXN02244,6,5,5069.11,Credit Card,2024-04-10,Apr 2024
TXN02245,2,3,4486.14,PayPal,2024-02-26,Feb 2024
TXN02246,4,4,1600.28,PayPal,2024-03-24,Mar 2024
TXN02247,2,3,7121.2,Bank Transfer,2024-03-22,Mar 2024
TXN02248,8,5,4414.03,Bank Transfer,2024-05-03,May 2024
TXN02249,5,3,5321.13,PayPal,2024-01-08,Jan 2024
TXN02250,6,3,6912.4,PayPal,2024-01-16,Jan 2024
TXN02251,8,4,4287.46,Credit Card,2024-04-10,Apr 2024
TXN02252,8,2,3728.49,Credit Card,2024-03-09,Mar 2024
TXN02253,8,4,2602.45,Bank Transfer,2024-03-19,Mar 2024
TXN02254,4,1,9504.84,PayNow,2024-05-17,May 2024
TXN02255,1,1,8122.92,Credit Card,2024-02-03,Feb 2024
TXN02256,6,5,1102.92,Credit Card,2024-03-26,Mar 2024
TXN02257,4,3,5586.99,Bank Transfer,2024-05-12,May 2024
TXN02258,7,2,3256.78,Bank Transfer,2024-05-17,May 2024
TXN02259,6,4,2548.34,Bank Transfer,2024-04-05,Apr 2024
TXN02260,1,1,7673.66,Credit Card,2024-01-04,Jan 2024
TXN02261,7,4,901.71,PayNow,2024-05-08,May 2024
TXN02262,1,2,6499.78,Bank Transfer,2024-03-18,Mar 2024
TXN02263,5,1,8223.46,PayPal,2024-01-09,Jan 2024
TXN02264,3,3,8688.85,Credit Card,2024-04-12,Apr 2024
TXN02265,7,1,640.05,Bank Transfer,2024-01-19,Jan 2024
TXN02266,7,2,8398.98,PayNow,2024-01-25,Jan 2024
TXN02267,7,5,7563.09,PayNow,2024-03-23,Mar 2024
TXN02268,8,2,1446.95,PayPal,2024-03-11,Mar 2024
TXN02269,5,4,1384.09,PayPal,2024-04-06,Apr 2024
TXN02270,5,4,3202.02,Bank Transfer,2024-05-23,May 2024
TXN02271,1,4,7411.8,PayNow,2024-04-07,Apr 2024
TXN02272,2,4,2628.58,Credit Card,2024-05-19,May 2024
TXN02273,4,4,4013.31,Credit Card,2024-04-11,Apr 2024
TXN02274,6,2,8191.97,Credit Card,2024-03-20,Mar 2024
TXN02275,3,2,8715.86,PayPal,2024-01-25,Jan 2024
TXN02276,2,2,4330.35,PayPal,2024-03-04,Mar 2024
TXN02277,4,1,7790.38,PayNow,2024-05-13,May 2024
TXN02278,5,3,8426.07,Credit Card,2024-04-15,Apr 2024
TXN02279,7,1,3047.38,Bank Transfer,2024-03-23,Mar 2024
TXN02280,8,5,5248.25,Bank Transfer,2024-05-23,May 2024
TXN02281,8,4,5387.1,Credit Card,2024-03-23,Mar 2024
TXN02282,7,1,4069.02,Credit Card,2024-01-27,Jan 2024
TXN02283,2,2,2374.99,Credit Card,2024-02-11,Feb 2024
TXN02284,7,4,2121.86,PayPal,2024-01-10,Jan 2024
TXN02285,7,4,587.96,Credit Card,2024-02-05,Feb 2024
TXN02286,5,3,5463.56,PayNow,2024-04-21,Apr 2024
TXN02287,3,2,3256.87,Bank Transfer,2024-05-24,May 2024
TXN02288,5,4,4897.36,PayNow,2024-04-05,Apr 2024
TXN02289,3,5,7293.27,PayPal,2024-02-04,Feb 2024
TXN02290,6,4,2202.64,PayPal,2024-01-03,Jan 2024
TXN02291,1,3,7163.91,Bank Transfer,2024-01-18,Jan 2024
TXN02292,8,3,1399.79,PayPal,2024-01-25,Jan 2024
TXN02293,2,3,6545.26,Bank Transfer,2024-02-10,Feb 2024
TXN02294,1,2,3108.52,PayPal,2024-03-29,Mar 2024
TXN02295,5,3,6432.76,PayPal,2024-05-29,May 2024
TXN02296,4,1,6130.07,Credit Card,2024-03-06,Mar 2024
TXN02297,5,2,2997.91,Credit Card,2024-02-25,Feb 2024
TXN02298,7,3,5968.73,PayNow,2024-02-02,Feb 2024
TXN02299,4,2,525.37,Bank Transfer,2024-05-01,May 2024
TXN02300,2,5,1891.67,Bank Transfer,2024-02-25,Feb 2024
TXN02301,1,3,1238.98,Credit Card,2024-05-01,May 2024
TXN02302,8,4,6816.0,PayNow,2024-02-05,Feb 2024
TXN02303,2,2,5821.38,PayPal,2024-03-18,Mar 2024
TXN02304,8,3,3461.74,PayNow,2024-04-08,Apr 2024
TXN02305,2,5,8500.82,Bank Transfer,2024-05-15,May 2024
TXN02306,3,4,5824.62,PayPal,2024-03-12,Mar 2024
TXN02307,2,5,9047.74,PayNow,2024-03-05,Mar 2024
TXN02308,1,3,8626.04,PayNow,2024-02-15,Feb 2024
TXN02309,4,5,5818.04,Bank Transfer,2024-04-18,Apr 2024
TXN02310,6,2,9365.33,Credit Card,2024-04-07,Apr 2024
TXN02311,8,3,5497.02,Credit Card,2024-02-20,Feb 2024
TXN02312,5,3,1394.03,PayNow,2024-05-30,May 2024
TXN02313,1,5,3093.76,PayNow,2024-03-05,Mar 2024
TXN02314,7,1,9959.51,PayNow,2024-05-02,May 2024
TXN02315,1,5,8321.59,PayPal,2024-03-11,Mar 2024
TXN02316,8,2,4997.76,Credit Card,2024-04-26,Apr 2024
TXN02317,6,1,6322.74,Bank Transfer,2024-01-10,Jan 2024
TXN02318,3,1,4485.94,Credit Card,2024-02-15,Feb 2024
TXN02319,8,1,3485.25,PayNow,2024-01-15,Jan 2024
TXN02320,1,3,8454.1,PayNow,2024-02-19,Feb 2024
TXN02321,6,5,634.63,PayPal,2024-02-13,Feb 2024
TXN02322,1,1,2332.93,Bank Transfer,2024-04-16,Apr 2024
TXN02323,2,2,4712.29,PayNow,2024-03-09,Mar 2024
TXN02324,7,2,6535.35,Credit Card,2024-02-20,Feb 2024
TXN02325,5,5,3831.51,PayNow,2024-03-20,Mar 2024
TXN02326,2,5,9337.59,Credit Card,2024-04-29,Apr 2024
TXN02327,2,2,7430.73,Bank Transfer,2024-01-30,Jan 2024
TXN02328,1,2,7993.0,Bank Transfer,2024-03-22,Mar 2024
TXN02329,8,1,8833.38,Bank Transfer,2024-04-05,Apr 2024
TXN02330,4,2,3449.63,PayPal,2024-03-19,Mar 2024
TXN02331,3,3,1834.05,PayNow,2024-03-14,Mar 2024
TXN02332,4,2,3091.59,Bank Transfer,2024-04-15,Apr 2024
TXN02333,5,3,7126.8,PayNow,2024-02-15,Feb 2024
TXN02334,8,3,5997.61,PayNow,2024-01-24,Jan 2024
TXN02335,8,2,848.95,PayPal,2024-05-13,May 2024
TXN02336,4,4,3795.75,PayNow,2024-02-09,Feb 2024
TXN02337,6,5,5740.31,PayNow,2024-02-23,Feb 2024
TXN02338,4,3,2573.42,PayNow,2024-01-24,Jan 2024
TXN02339,2,5,6754.16,Bank Transfer,2024-01-09,Jan 2024
TXN02340,3,4,6074.8,PayNow,2024-05-01,May 2024
TXN02341,7,5,9062.11,PayNow,2024-05-24,May 2024
TXN02342,6,1,2008.13,PayPal,2024-01-27,Jan 2024
TXN02343,6,1,2277.56,PayNow,2024-03-26,Mar 2024
TXN02344,3,4,5694.39,Credit Card,2024-03-19,Mar 2024
TXN02345,8,5,5971.67,PayPal,2024-04-22,Apr 2024
TXN02346,8,2,2899.46,PayNow,2024-04-12,Apr 2024
TXN02347,8,4,3351.65,Bank Transfer,2024-03-27,Mar 2024
TXN02348,2,4,4546.0,PayNow,2024-05-09,May 2024
TXN02349,7,5,771.27,Bank Transfer,2024-05-27,May 2024
TXN02350,4,5,7642.58,Bank Transfer,2024-03-17,Mar 2024
TXN02351,1,1,3438.1,Bank Transfer,2024-03-26,Mar 2024
TXN02352,8,4,2070.75,Credit Card,2024-03-29,Mar 2024
TXN02353,4,2,3362.18,Credit Card,2024-02-07,Feb 2024
TXN02354,4,2,4647.21,Bank Transfer,2024-02-17,Feb 2024
TXN02355,6,1,5034.77,PayNow,2024-02-09,Feb 2024
TXN02356,8,5,7024.47,Bank Transfer,2024-01-26,Jan 2024
TXN02357,7,4,7209.13,Credit Card,2024-04-30,Apr 2024
TXN02358,3,3,7748.92,Bank Transfer,2024-04-09,Apr 2024
TXN02359,6,3,8288.02,PayPal,2024-04-12,Apr 2024
TXN02360,2,3,5138.94,Credit Card,2024-04-10,Apr 2024
TXN02361,3,2,4006.76,PayNow,2024-02-26,Feb 2024
TXN02362,1,5,6192.12,PayPal,2024-05-08,May 2024
TXN02363,4,2,5249.52,Credit Card,2024-01-20,Jan 2024
TXN02364,5,4,1382.08,PayPal,2024-02-24,Feb 2024
TXN02365,7,2,3207.16,PayPal,2024-02-16,Feb 2024
TXN02366,1,3,9605.87,PayPal,2024-05-03,May 2024
TXN02367,3,4,6982.23,Credit Card,2024-02-15,Feb 2024
TXN02368,2,3,7017.62,Credit Card,2024-04-29,Apr 2024
TXN02369,1,2,3530.74,PayPal,2024-04-13,Apr 2024
TXN02370,1,4,6711.26,PayPal,2024-04-26,Apr 2024
TXN02371,1,3,4537.32,Credit Card,2024-04-18,Apr 2024
TXN02372,6,4,7264.22,PayNow,2024-04-25,Apr 2024
TXN02373,3,4,5551.26,PayPal,2024-01-29,Jan 2024
TXN02374,3,1,3702.6,PayNow,2024-01-21,Jan 2024
TXN02375,8,4,961.16,PayNow,2024-02-20,Feb 2024
TXN02376,2,4,4872.38,Credit Card,2024-01-11,Jan 2024
TXN02377,5,4,3705.89,PayNow,2024-04-04,Apr 2024
TXN02378,5,2,3285.78,PayPal,2024-01-07,Jan 2024
TXN02379,8,3,3327.99,Credit Card,2024-01-05,Jan 2024
TXN02380,6,1,5547.05,PayPal,2024-01-29,Jan 2024
TXN02381,3,1,5582.36,Bank Transfer,2024-03-04,Mar 2024
TXN02382,8,4,8980.81,PayNow,2024-02-07,Feb 2024
TXN02383,4,5,5906.15,Credit Card,2024-04-27,Apr 2024
TXN02384,6,3,863.73,Credit Card,2024-01-20,Jan 2024
TXN02385,2,3,9310.69,PayNow,2024-04-07,Apr 2024
TXN02386,7,1,2247.34,PayNow,2024-04-18,Apr 2024
TXN02387,7,1,8039.63,PayNow,2024-01-21,Jan 2024
TXN02388,4,1,4055.25,PayPal,2024-03-18,Mar 2024
TXN02389,7,3,7595.26,Bank Transfer,2024-02-25,Feb 2024
TXN02390,1,5,4287.37,Bank Transfer,2024-03-11,Mar 2024
TXN02391,5,1,4368.24,Credit Card,2024-03-13,Mar 2024
TXN02392,3,3,3037.01,PayNow,2024-04-16,Apr 2024
TXN02393,4,2,671.69,PayNow,2024-01-25,Jan 2024
TXN02394,2,5,3234.4,PayPal,2024-02-26,Feb 2024
TXN02395,7,5,3623.14,PayPal,2024-05-30,May 2024
TXN02396,1,3,3735.66,PayNow,2024-05-01,May 2024
TXN02397,3,4,8616.38,PayPal,2024-04-23,Apr 2024
TXN02398,3,4,2929.08,Credit Card,2024-02-23,Feb 2024
TXN02399,2,4,5832.59,PayNow,2024-05-26,May 2024
TXN02400,4,5,4007.32,PayNow,2024-01-22,Jan 2024
TXN02401,8,4,780.86,Bank Transfer,2024-03-21,Mar 2024
TXN02402,7,4,9960.35,Credit Card,2024-03-31,Mar 2024
TXN02403,8,2,4065.2,Bank Transfer,2024-03-13,Mar 2024
TXN02404,2,1,4259.62,Bank Transfer,2024-04-06,Apr 2024
TXN02405,5,2,8716.49,PayPal,2024-01-29,Jan 2024
TXN02406,7,3,7637.17,PayPal,2024-05-20,May 2024
TXN02407,6,3,6487.62,PayNow,2024-03-12,Mar 2024
TXN02408,7,2,8661.04,PayPal,2024-05-08,May 2024
TXN02409,5,4,1991.19,Bank Transfer,2024-04-28,Apr 2024
TXN02410,5,1,5560.32,PayNow,2024-04-12,Apr 2024
TXN02411,3,1,4141.86,PayPal,2024-04-28,Apr 2024
TXN02412,7,2,6545.96,Bank Transfer,2024-04-17,Apr 2024
TXN02413,2,5,5920.55,PayPal,2024-02-05,Feb 2024
TXN02414,6,5,2874.44,PayPal,2024-01-06,Jan 2024
TXN02415,6,1,7558.17,PayPal,2024-01-24,Jan 2024
TXN02416,4,2,4848.8,Bank Transfer,2024-05-21,May 2024
TXN02417,8,2,3565.88,PayNow,2024-02-14,Feb 2024
TXN02418,1,2,5987.22,PayPal,2024-01-17,Jan 2024
TXN02419,8,2,8069.16,PayPal,2024-03-03,Mar 2024
TXN02420,2,5,8459.82,Bank Transfer,2024-05-08,May 2024
TXN02421,8,1,565.39,Credit Card,2024-03-03,Mar 2024
TXN02422,8,4,1168.47,PayPal,2024-04-14,Apr 2024
TXN02423,2,5,6647.35,Credit Card,2024-03-07,Mar 2024
TXN02424,8,1,3283.15,PayPal,2024-04-22,Apr 2024
TXN02425,6,4,7307.93,PayPal,2024-01-11,Jan 2024
TXN02426,2,1,1886.85,PayNow,2024-04-19,Apr 2024
TXN02427,2,2,3981.41,PayNow,2024-05-28,May 2024
TXN02428,4,4,2495.81,Credit Card,2024-02-06,Feb 2024
TXN02429,2,4,9042.36,PayPal,2024-03-25,Mar 2024
TXN02430,5,3,3305.27,PayPal,2024-03-03,Mar 2024
TXN02431,8,3,5898.2,Credit Card,2024-03-25,Mar 2024
TXN02432,3,5,3240.09,Bank Transfer,2024-02-05,Feb 2024
TXN02433,6,3,3413.3,Bank Transfer,2024-04-04,Apr 2024
TXN02434,5,4,7274.25,PayNow,2024-05-25,May 2024
TXN02435,3,2,6270.77,PayPal,2024-02-09,Feb 2024
TXN02436,4,1,8583.73,PayNow,2024-03-06,Mar 2024
TXN02437,1,3,3959.54,PayPal,2024-02-07,Feb 2024
TXN02438,3,3,6616.59,PayNow,2024-05-02,May 2024
TXN02439,6,4,8721.38,PayPal,2024-05-13,May 2024
TXN02440,8,2,5097.99,PayPal,2024-02-13,Feb 2024
TXN02441,2,3,2635.84,Bank Transfer,2024-01-04,Jan 2024
TXN02442,3,3,6282.09,Credit Card,2024-02-27,Feb 2024
TXN02443,6,4,4863.56,Credit Card,2024-02-20,Feb 2024
TXN02444,4,2,3953.82,Credit Card,2024-05-14,May 2024
TXN02445,2,3,5320.46,PayNow,2024-04-12,Apr 2024
TXN02446,2,1,4743.01,Bank Transfer,2024-05-21,May 2024
TXN02447,5,2,7052.14,Bank Transfer,2024-03-03,Mar 2024
TXN02448,8,2,882.21,PayNow,2024-02-28,Feb 2024
TXN02449,5,1,7559.55,Credit Card,2024-05-21,May 2024
TXN02450,5,1,2473.45,Bank Transfer,2024-02-03,Feb 2024
TXN02451,8,4,1433.57,Credit Card,2024-05-29,May 2024
TXN02452,2,2,5043.84,PayPal,2024-03-22,Mar 2024
TXN02453,8,2,1448.82,Bank Transfer,2024-01-22,Jan 2024
TXN02454,5,5,591.22,PayPal,2024-05-04,May 2024
TXN02455,8,2,6094.91,PayPal,2024-01-29,Jan 2024
TXN02456,5,4,6212.86,PayPal,2024-01-01,Jan 2024
TXN02457,6,5,5091.16,PayNow,2024-02-15,Feb 2024
TXN02458,5,5,2865.71,PayNow,2024-03-17,Mar 2024
TXN02459,5,4,1558.97,Bank Transfer,2024-05-23,May 2024
TXN02460,1,3,8986.99,PayPal,2024-05-04,May 2024
TXN02461,3,2,1122.82,PayPal,2024-05-06,May 2024
TXN02462,2,4,3753.1,Bank Transfer,2024-03-18,Mar 2024
TXN02463,2,2,2525.56,PayNow,2024-02-19,Feb 2024
TXN02464,8,1,7005.09,Bank Transfer,2024-03-22,Mar 2024
TXN02465,3,3,1985.68,PayPal,2024-05-26,May 2024
TXN02466,3,5,6794.61,PayNow,2024-02-13,Feb 2024
TXN02467,8,5,7993.11,PayNow,2024-05-12,May 2024
TXN02468,5,4,9376.13,PayNow,2024-02-28,Feb 2024
TXN02469,3,3,3670.36,PayNow,2024-04-04,Apr 2024
TXN02470,8,3,4540.33,PayPal,2024-03-21,Mar 2024
TXN02471,1,4,1025.42,PayPal,2024-04-16,Apr 2024
TXN02472,3,4,7786.96,Credit Card,2024-03-31,Mar 2024
TXN02473,4,3,3300.57,PayNow,2024-02-21,Feb 2024
TXN02474,6,4,8013.74,PayNow,2024-01-07,Jan 2024
TXN02475,4,2,6366.78,PayPal,2024-05-22,May 2024
TXN02476,2,1,2809.81,PayNow,2024-03-11,Mar 2024
TXN02477,8,1,7921.67,PayPal,2024-05-02,May 2024
TXN02478,4,3,9875.83,PayPal,2024-05-04,May 2024
TXN02479,2,1,6576.47,PayNow,2024-01-16,Jan 2024
TXN02480,6,4,9274.26,Credit Card,2024-05-17,May 2024
TXN02481,3,1,3583.18,PayPal,2024-04-30,Apr 2024
TXN02482,3,5,3339.13,Bank Transfer,2024-02-08,Feb 2024
TXN02483,2,4,2829.65,PayNow,2024-05-23,May 2024
TXN02484,5,1,1834.44,Credit Card,2024-05-22,May 2024
TXN02485,6,4,7599.1,Bank Transfer,2024-03-21,Mar 2024
TXN02486,6,4,2662.98,PayNow,2024-02-17,Feb 2024
TXN02487,4,3,2925.9,Credit Card,2024-03-26,Mar 2024
TXN02488,2,4,4559.64,PayPal,2024-02-05,Feb 2024
TXN02489,1,5,4048.01,PayPal,2024-01-13,Jan 2024
TXN02490,6,5,5174.09,PayNow,2024-01-09,Jan 2024
TXN02491,2,5,1375.36,Credit Card,2024-01-18,Jan 2024
TXN02492,3,5,8539.84,Credit Card,2024-05-16,May 2024
TXN02493,8,5,6676.65,Bank Transfer,2024-05-26,May 2024
TXN02494,7,3,4924.29,Bank Transfer,2024-01-19,Jan 2024
TXN02495,2,2,6654.48,PayNow,2024-03-25,Mar 2024
TXN02496,7,1,4313.93,PayNow,2024-04-26,Apr 2024
TXN02497,7,1,581.11,PayNow,2024-01-02,Jan 2024
TXN02498,3,3,8627.96,PayNow,2024-04-19,Apr 2024
TXN02499,8,2,7814.31,PayNow,2024-05-16,May 2024
TXN02500,3,2,7843.42,Bank Transfer,2024-05-27,May 2024
TXN02501,3,1,749.13,Credit Card,2024-03-19,Mar 2024
TXN02502,6,1,3610.88,PayNow,2024-02-02,Feb 2024
TXN02503,4,2,3377.83,PayPal,2024-02-28,Feb 2024
TXN02504,4,2,7837.28,Credit Card,2024-03-10,Mar 2024
TXN02505,8,1,8424.49,PayPal,2024-02-05,Feb 2024
TXN02506,8,2,4113.96,PayPal,2024-01-07,Jan 2024
TXN02507,7,2,2453.51,PayPal,2024-04-22,Apr 2024
TXN02508,2,2,5313.68,Credit Card,2024-02-01,Feb 2024
TXN02509,4,1,9436.61,PayNow,2024-02-11,Feb 2024
TXN02510,7,2,2498.11,Credit Card,2024-03-22,Mar 2024
TXN02511,6,4,2925.2,Credit Card,2024-05-09,May 2024
TXN02512,1,1,4110.28,PayPal,2024-04-26,Apr 2024
TXN02513,2,3,3923.73,PayNow,2024-04-12,Apr 2024
TXN02514,7,3,2678.91,Credit Card,2024-01-17,Jan 2024
TXN02515,8,1,9537.44,PayNow,2024-04-09,Apr 2024
TXN02516,1,2,8550.44,Bank Transfer,2024-03-23,Mar 2024
TXN02517,1,2,5426.91,Bank Transfer,2024-05-24,May 2024
TXN02518,1,1,6163.94,Bank Transfer,2024-04-30,Apr 2024
TXN02519,6,5,4441.33,Bank Transfer,2024-03-16,Mar 2024
TXN02520,3,2,9394.77,Bank Transfer,2024-04-17,Apr 2024
TXN02521,6,1,7972.29,Credit Card,2024-02-16,Feb 2024
TXN02522,4,3,4334.72,PayNow,2024-05-07,May 2024
TXN02523,6,1,7941.05,PayNow,2024-03-08,Mar 2024
TXN02524,8,1,7482.03,Bank Transfer,2024-01-08,Jan 2024
TXN02525,1,5,4081.85,Bank Transfer,2024-04-14,Apr 2024
TXN02526,2,1,3812.33,Bank Transfer,2024-02-10,Feb 2024
TXN02527,7,1,1567.9,PayPal,2024-01-24,Jan 2024
TXN02528,7,5,4683.95,Credit Card,2024-04-28,Apr 2024
TXN02529,8,4,9045.72,PayNow,2024-03-20,Mar 2024
TXN02530,6,5,3973.04,Credit Card,2024-02-02,Feb 2024
TXN02531,8,5,2364.73,Bank Transfer,2024-05-02,May 2024
TXN02532,3,2,2642.74,Credit Card,2024-05-11,May 2024
TXN02533,7,3,8925.72,Credit Card,2024-01-25,Jan 2024
TXN02534,4,3,2253.95,PayNow,2024-03-04,Mar 2024
TXN02535,8,5,5439.21,PayNow,2024-03-25,Mar 2024
TXN02536,6,4,4060.32,Bank Transfer,2024-02-03,Feb 2024
TXN02537,1,4,6502.86,Bank Transfer,2024-05-28,May 2024
TXN02538,1,2,6528.99,Bank Transfer,2024-02-16,Feb 2024
TXN02539,7,3,611.27,PayPal,2024-02-11,Feb 2024
TXN02540,6,2,6472.77,PayPal,2024-05-03,May 2024
TXN02541,4,4,6402.47,PayPal,2024-04-25,Apr 2024
